order_id,item_id,product_id,quantity,list_price,discount,region
998,1,26,2,599.99,0.05,NY
998,2,105,1,533.99,0.2,NY
915,1,64,1,489.99,0.05,NY
915,2,48,1,1499.99,0.07,NY
915,3,42,1,2299.99,0.2,NY
915,4,2,1,749.99,0.07,NY
1153,1,103,1,551.99,0.1,NY
1153,2,6,2,469.99,0.05,NY
1221,1,100,1,489.99,0.05,NY
1221,2,81,2,1099.99,0.05,NY
1221,3,42,2,2299.99,0.1,NY
1221,4,38,2,549.99,0.1,NY
1221,5,97,2,349.99,0.07,NY
1220,1,47,2,5299.99,0.1,NY
1220,2,49,1,3499.99,0.2,NY
1220,3,85,2,329.99,0.2,NY
1156,1,111,2,470.99,0.05,NY
1156,2,86,1,149.99,0.05,NY
729,1,101,2,339.99,0.1,NY
811,1,45,2,869.99,0.07,NY
811,2,54,1,3199.99,0.2,NY
811,3,70,1,659.99,0.07,NY
811,4,66,1,250.99,0.1,NY
647,1,25,2,499.99,0.07,NY
647,2,13,1,269.99,0.1,NY
275,1,18,1,449,0.05,NY
275,2,25,1,499.99,0.1,NY
275,3,7,2,3999.99,0.05,NY
1342,1,60,1,1559.99,0.05,NY
1342,2,270,1,209.99,0.05,NY
720,1,111,1,470.99,0.07,NY
720,2,6,1,469.99,0.1,NY
1150,1,29,1,999.99,0.05,NY
1150,2,91,1,349.99,0.05,NY
1150,3,104,2,481.99,0.07,NY
1150,4,21,2,269.99,0.1,NY
1470,1,110,2,470.99,0.1,NY
1470,2,287,1,279.99,0.05,NY
1470,3,252,2,2999.99,0.05,NY
344,1,22,1,269.99,0.05,NY
344,2,18,2,449,0.07,NY
344,3,14,1,269.99,0.2,NY
494,1,23,1,299.99,0.1,NY
80,1,26,1,599.99,0.1,NY
80,2,24,1,549.99,0.1,NY
80,3,17,1,429,0.2,NY
55,1,21,1,269.99,0.05,NY
55,2,25,2,499.99,0.2,NY
55,3,15,2,529.99,0.2,NY
1111,1,95,1,299.99,0.05,NY
1111,2,66,2,250.99,0.1,NY
1111,3,14,1,269.99,0.2,NY
1111,4,24,1,549.99,0.07,NY
1526,1,151,1,1549.99,0.07,NY
1526,2,56,1,5499.99,0.1,NY
1526,3,238,1,749.99,0.1,NY
1526,4,243,1,679.99,0.05,NY
286,1,26,2,599.99,0.2,NY
286,2,21,2,269.99,0.07,NY
286,3,16,2,599.99,0.1,NY
286,4,7,1,3999.99,0.1,NY
133,1,13,2,269.99,0.05,NY
133,2,22,1,269.99,0.2,NY
1279,1,9,2,2999.99,0.05,NY
1114,1,52,1,875.99,0.2,NY
1059,1,46,2,1409.99,0.05,NY
1059,2,7,1,3999.99,0.1,NY
1059,3,13,1,269.99,0.07,NY
1592,1,211,2,1549,0.05,NY
1592,2,159,1,2299.99,0.07,NY
1592,3,40,2,4999.99,0.07,NY
1592,4,9,1,2999.99,0.2,NY
1592,5,271,2,209.99,0.05,NY
1611,1,191,1,2799.99,0.07,NY
1611,2,171,2,3199.99,0.1,NY
1611,3,236,1,749.99,0.2,NY
1262,1,37,1,379.99,0.07,NY
1262,2,52,1,875.99,0.05,NY
1262,3,43,2,5299.99,0.07,NY
1262,4,77,1,799.99,0.07,NY
609,1,10,1,1549,0.07,NY
609,2,7,1,3999.99,0.1,NY
609,3,22,2,269.99,0.1,NY
609,4,5,1,1320.99,0.1,NY
906,1,23,2,299.99,0.2,NY
906,2,28,2,2499.99,0.07,NY
906,3,46,1,1409.99,0.05,NY
906,4,102,2,489.99,0.1,NY
906,5,22,2,269.99,0.2,NY
739,1,3,1,999.99,0.2,NY
1599,1,104,2,481.99,0.2,NY
210,1,14,1,269.99,0.07,NY
210,2,13,2,269.99,0.2,NY
399,1,25,1,499.99,0.05,NY
399,2,11,2,1680.99,0.05,NY
399,3,14,1,269.99,0.1,NY
293,1,19,2,449,0.05,NY
293,2,6,1,469.99,0.2,NY
638,1,103,1,551.99,0.05,NY
638,2,56,1,5499.99,0.2,NY
638,3,53,2,749.99,0.05,NY
959,1,15,1,529.99,0.2,NY
959,2,72,1,619.99,0.1,NY
959,3,41,1,1469.99,0.05,NY
959,4,65,1,346.99,0.07,NY
370,1,25,2,499.99,0.05,NY
370,2,4,2,2899.99,0.1,NY
1464,1,109,2,416.99,0.05,NY
1464,2,124,1,1499,0.2,NY
1464,3,165,2,2499.99,0.2,NY
1464,4,151,2,1549.99,0.05,NY
526,1,3,2,999.99,0.1,NY
526,2,8,1,1799.99,0.1,NY
526,3,21,1,269.99,0.05,NY
526,4,15,1,529.99,0.07,NY
88,1,10,1,1549,0.07,NY
88,2,8,2,1799.99,0.1,NY
88,3,7,1,3999.99,0.1,NY
1538,1,206,1,3299.99,0.07,NY
1538,2,46,2,1409.99,0.07,NY
1538,3,117,1,1469.99,0.07,NY
1538,4,197,1,2299.99,0.2,NY
1538,5,306,2,899.99,0.05,NY
707,1,106,2,449.99,0.05,NY
707,2,100,1,489.99,0.07,NY
707,3,11,2,1680.99,0.1,NY
707,4,26,2,599.99,0.1,NY
599,1,9,2,2999.99,0.05,NY
599,2,22,2,269.99,0.2,NY
599,3,23,1,299.99,0.07,NY
599,4,10,2,1549,0.1,NY
1613,1,153,1,4999.99,0.07,NY
1613,2,283,2,319.99,0.05,NY
1555,1,24,2,549.99,0.1,NY
1555,2,156,1,6499.99,0.1,NY
1555,3,126,1,469.99,0.1,NY
1555,4,128,2,1899,0.05,NY
1555,5,174,1,3199.99,0.2,NY
1292,1,70,1,659.99,0.07,NY
617,1,15,2,529.99,0.2,NY
617,2,11,2,1680.99,0.07,NY
630,1,5,1,1320.99,0.05,NY
630,2,25,1,499.99,0.1,NY
630,3,18,2,449,0.1,NY
630,4,21,2,269.99,0.07,NY
879,1,100,2,489.99,0.2,NY
879,2,2,2,749.99,0.07,NY
879,3,83,2,149.99,0.2,NY
879,4,82,1,659.99,0.07,NY
898,1,45,2,869.99,0.2,NY
898,2,16,1,599.99,0.07,NY
898,3,57,2,1999.99,0.2,NY
898,4,69,2,416.99,0.07,NY
472,1,15,1,529.99,0.1,NY
472,2,21,2,269.99,0.1,NY
1243,1,44,1,539.99,0.07,NY
1305,1,85,1,329.99,0.2,NY
1305,2,9,1,2999.99,0.07,NY
1305,3,11,1,1680.99,0.05,NY
1305,4,91,2,349.99,0.05,NY
479,1,26,1,599.99,0.07,NY
479,2,12,1,549.99,0.05,NY
479,3,21,1,269.99,0.2,NY
479,4,7,1,3999.99,0.05,NY
479,5,10,1,1549,0.2,NY
38,1,7,2,3999.99,0.05,NY
38,2,23,1,299.99,0.07,NY
38,3,25,1,499.99,0.2,NY
38,4,10,2,1549,0.1,NY
38,5,24,1,549.99,0.07,NY
194,1,21,2,269.99,0.2,NY
1209,1,89,1,209.99,0.07,NY
1209,2,97,1,349.99,0.05,NY
36,1,9,1,2999.99,0.07,NY
36,2,5,1,1320.99,0.05,NY
36,3,3,2,999.99,0.2,NY
1429,1,70,2,659.99,0.2,NY
888,1,33,2,469.99,0.1,NY
888,2,26,2,599.99,0.2,NY
664,1,52,2,875.99,0.07,NY
664,2,5,1,1320.99,0.07,NY
664,3,50,1,5999.99,0.2,NY
664,4,101,2,339.99,0.2,NY
664,5,47,1,5299.99,0.07,NY
1145,1,105,2,533.99,0.07,NY
1451,1,117,1,1469.99,0.05,NY
1583,1,15,1,529.99,0.05,NY
1583,2,265,2,289.99,0.2,NY
1253,1,25,2,499.99,0.1,NY
1253,2,21,1,269.99,0.07,NY
1253,3,88,1,189.99,0.2,NY
948,1,23,2,299.99,0.2,NY
948,2,20,2,599.99,0.1,NY
948,3,101,1,339.99,0.2,NY
948,4,92,2,209.99,0.2,NY
948,5,72,2,619.99,0.2,NY
385,1,21,1,269.99,0.07,NY
385,2,7,2,3999.99,0.2,NY
385,3,26,2,599.99,0.05,NY
952,1,20,2,599.99,0.07,NY
952,2,57,1,1999.99,0.05,NY
272,1,2,2,749.99,0.07,NY
272,2,11,1,1680.99,0.07,NY
1284,1,101,1,339.99,0.07,NY
1284,2,8,1,1799.99,0.05,NY
1284,3,4,2,2899.99,0.05,NY
64,1,25,2,499.99,0.1,NY
64,2,22,2,269.99,0.2,NY
64,3,23,2,299.99,0.2,NY
64,4,24,2,549.99,0.1,NY
1401,1,112,1,379.99,0.07,NY
1401,2,230,1,429.99,0.05,NY
1401,3,254,2,749.99,0.2,NY
1610,1,36,1,832.99,0.07,NY
1610,2,173,2,3199.99,0.2,NY
1483,1,280,1,489.99,0.05,NY
1483,2,226,2,679.99,0.07,NY
1609,1,96,1,349.99,0.2,NY
1609,2,238,2,749.99,0.2,NY
1609,3,228,2,319.99,0.1,NY
1609,4,105,1,533.99,0.2,NY
825,1,19,1,449,0.1,NY
825,2,30,2,999.99,0.2,NY
1541,1,155,2,11999.99,0.1,NY
1541,2,248,2,599.99,0.07,NY
1541,3,142,2,3199.99,0.1,NY
1541,4,17,1,429,0.1,NY
1541,5,86,2,149.99,0.05,NY
942,1,98,2,489.99,0.05,NY
942,2,110,2,470.99,0.1,NY
942,3,35,2,832.99,0.07,NY
942,4,103,1,551.99,0.05,NY
942,5,100,1,489.99,0.05,NY
685,1,59,1,2599.99,0.05,NY
685,2,48,2,1499.99,0.05,NY
685,3,107,1,416.99,0.05,NY
685,4,98,2,489.99,0.2,NY
685,5,56,2,5499.99,0.05,NY
548,1,8,1,1799.99,0.1,NY
548,2,11,2,1680.99,0.07,NY
294,1,18,1,449,0.2,NY
294,2,14,1,269.99,0.2,NY
294,3,7,2,3999.99,0.05,NY
294,4,25,2,499.99,0.2,NY
1107,1,43,1,5299.99,0.2,NY
1107,2,41,2,1469.99,0.2,NY
1337,1,153,1,4999.99,0.1,NY
808,1,96,2,349.99,0.05,NY
808,2,18,1,449,0.05,NY
808,3,85,1,329.99,0.05,NY
808,4,19,2,449,0.05,NY
842,1,81,2,1099.99,0.07,NY
842,2,42,1,2299.99,0.1,NY
312,1,24,2,549.99,0.05,NY
312,2,14,2,269.99,0.07,NY
312,3,16,2,599.99,0.05,NY
979,1,55,1,2699.99,0.05,NY
979,2,71,2,416.99,0.2,NY
979,3,12,2,549.99,0.1,NY
979,4,52,1,875.99,0.2,NY
565,1,18,1,449,0.2,NY
565,2,25,2,499.99,0.1,NY
565,3,9,1,2999.99,0.05,NY
565,4,17,1,429,0.1,NY
1318,1,82,2,659.99,0.2,NY
1318,2,62,2,3499.99,0.2,NY
1318,3,111,1,470.99,0.2,NY
1318,4,92,1,209.99,0.07,NY
1506,1,184,1,3499.99,0.05,NY
1506,2,153,2,4999.99,0.2,NY
1506,3,149,2,7499.99,0.05,NY
954,1,4,2,2899.99,0.1,NY
170,1,12,2,549.99,0.1,NY
170,2,24,1,549.99,0.05,NY
170,3,7,1,3999.99,0.2,NY
170,4,18,2,449,0.05,NY
564,1,4,1,2899.99,0.2,NY
564,2,15,1,529.99,0.2,NY
1412,1,180,2,919.99,0.07,NY
1412,2,43,1,5299.99,0.1,NY
1412,3,109,2,416.99,0.07,NY
1595,1,112,1,379.99,0.2,NY
1360,1,31,1,1632.99,0.05,NY
208,1,6,2,469.99,0.05,NY
208,2,4,2,2899.99,0.07,NY
208,3,3,1,999.99,0.05,NY
208,4,12,1,549.99,0.2,NY
208,5,10,2,1549,0.05,NY
373,1,8,2,1799.99,0.05,NY
373,2,22,1,269.99,0.1,NY
373,3,19,2,449,0.2,NY
373,4,12,1,549.99,0.1,NY
373,5,13,1,269.99,0.1,NY
574,1,26,1,599.99,0.05,NY
574,2,13,2,269.99,0.1,NY
574,3,12,2,549.99,0.1,NY
574,4,23,2,299.99,0.1,NY
574,5,11,2,1680.99,0.05,NY
1537,1,237,2,849.99,0.05,NY
303,1,8,2,1799.99,0.05,NY
303,2,24,2,549.99,0.05,NY
265,1,9,2,2999.99,0.2,NY
1319,1,75,1,599.99,0.07,NY
1319,2,91,1,349.99,0.2,NY
449,1,17,2,429,0.05,NY
449,2,2,1,749.99,0.05,NY
449,3,7,2,3999.99,0.07,NY
449,4,26,2,599.99,0.2,NY
1077,1,60,2,1559.99,0.05,NY
149,1,12,2,549.99,0.07,NY
149,2,21,2,269.99,0.07,NY
488,1,13,2,269.99,0.07,NY
488,2,23,2,299.99,0.05,NY
488,3,22,1,269.99,0.05,NY
90,1,3,1,999.99,0.1,NY
90,2,6,1,469.99,0.07,NY
1274,1,81,1,1099.99,0.1,NY
732,1,47,1,5299.99,0.07,NY
732,2,4,2,2899.99,0.07,NY
1091,1,97,1,349.99,0.05,NY
1091,2,56,1,5499.99,0.1,NY
1091,3,19,1,449,0.1,NY
619,1,25,1,499.99,0.07,NY
1492,1,37,2,379.99,0.1,NY
1161,1,71,2,416.99,0.1,NY
1161,2,38,1,549.99,0.07,NY
1161,3,22,1,269.99,0.2,NY
1161,4,29,2,999.99,0.1,NY
694,1,48,1,1499.99,0.2,NY
694,2,39,1,1499.99,0.05,NY
694,3,55,2,2699.99,0.1,NY
694,4,103,2,551.99,0.2,NY
694,5,45,2,869.99,0.1,NY
1542,1,79,1,402.99,0.2,NY
1542,2,122,2,2499.99,0.05,NY
1542,3,184,2,3499.99,0.2,NY
1542,4,37,2,379.99,0.1,NY
1542,5,297,1,279.99,0.2,NY
1008,1,71,1,416.99,0.2,NY
1008,2,2,1,749.99,0.1,NY
1008,3,95,1,299.99,0.07,NY
1484,1,295,2,319.99,0.07,NY
1484,2,49,2,3499.99,0.2,NY
1484,3,304,2,679.99,0.05,NY
1476,1,142,2,3199.99,0.07,NY
1476,2,91,2,349.99,0.07,NY
1476,3,43,1,5299.99,0.07,NY
1476,4,191,1,2799.99,0.1,NY
1476,5,265,2,289.99,0.1,NY
793,1,60,1,1559.99,0.05,NY
793,2,95,2,299.99,0.05,NY
793,3,75,2,599.99,0.05,NY
854,1,87,1,189.99,0.1,NY
1341,1,215,2,749.99,0.07,NY
1341,2,56,2,5499.99,0.2,NY
1341,3,234,2,899.99,0.05,NY
1341,4,66,2,250.99,0.05,NY
141,1,18,1,449,0.2,NY
333,1,18,2,449,0.07,NY
333,2,8,2,1799.99,0.05,NY
333,3,3,1,999.99,0.2,NY
1577,1,298,2,279.99,0.05,NY
1577,2,111,2,470.99,0.1,NY
1577,3,300,2,799.99,0.2,NY
1577,4,131,2,2599,0.07,NY
1577,5,282,2,279.99,0.05,NY
1200,1,42,2,2299.99,0.2,NY
1571,1,312,2,699.99,0.1,NY
1571,2,212,1,559.99,0.07,NY
1571,3,20,2,599.99,0.2,NY
34,1,8,2,1799.99,0.07,NY
34,2,10,2,1549,0.1,NY
34,3,17,2,429,0.2,NY
368,1,5,1,1320.99,0.2,NY
368,2,10,2,1549,0.2,NY
368,3,21,2,269.99,0.1,NY
368,4,19,1,449,0.05,NY
318,1,13,2,269.99,0.1,NY
318,2,25,2,499.99,0.2,NY
318,3,9,1,2999.99,0.05,NY
946,1,7,1,3999.99,0.1,NY
946,2,85,2,329.99,0.2,NY
946,3,62,1,3499.99,0.05,NY
946,4,22,2,269.99,0.2,NY
946,5,56,2,5499.99,0.07,NY
386,1,8,1,1799.99,0.2,NY
386,2,3,2,999.99,0.05,NY
386,3,16,2,599.99,0.2,NY
542,1,16,2,599.99,0.2,NY
542,2,9,1,2999.99,0.1,NY
542,3,20,1,599.99,0.1,NY
542,4,19,2,449,0.2,NY
485,1,13,1,269.99,0.1,NY
485,2,26,2,599.99,0.05,NY
304,1,10,1,1549,0.05,NY
304,2,7,2,3999.99,0.1,NY
304,3,20,1,599.99,0.1,NY
1081,1,52,2,875.99,0.1,NY
934,1,35,2,832.99,0.05,NY
934,2,48,1,1499.99,0.05,NY
934,3,18,1,449,0.1,NY
934,4,61,1,4999.99,0.07,NY
934,5,56,2,5499.99,0.2,NY
1578,1,204,2,3599.99,0.07,NY
1578,2,310,1,899.99,0.05,NY
1578,3,241,2,749.99,0.2,NY
1308,1,54,1,3199.99,0.05,NY
1308,2,69,1,416.99,0.2,NY
1308,3,14,2,269.99,0.07,NY
1308,4,56,1,5499.99,0.2,NY
1308,5,32,1,469.99,0.07,NY
98,1,19,1,449,0.07,NY
98,2,21,1,269.99,0.1,NY
98,3,2,1,749.99,0.2,NY
98,4,22,2,269.99,0.2,NY
1309,1,65,1,346.99,0.05,NY
1309,2,87,2,189.99,0.2,NY
605,1,19,1,449,0.07,NY
605,2,25,2,499.99,0.05,NY
605,3,13,2,269.99,0.2,NY
605,4,11,1,1680.99,0.2,NY
1217,1,73,1,749.99,0.05,NY
1217,2,106,2,449.99,0.05,NY
253,1,11,2,1680.99,0.07,NY
259,1,26,1,599.99,0.05,NY
259,2,6,2,469.99,0.1,NY
259,3,2,2,749.99,0.2,NY
259,4,4,1,2899.99,0.1,NY
258,1,8,2,1799.99,0.05,NY
258,2,4,1,2899.99,0.07,NY
258,3,19,1,449,0.07,NY
258,4,18,1,449,0.05,NY
1207,1,104,1,481.99,0.05,NY
1207,2,103,1,551.99,0.1,NY
1207,3,23,1,299.99,0.07,NY
35,1,18,1,449,0.05,NY
35,2,20,2,599.99,0.05,NY
35,3,5,1,1320.99,0.2,NY
35,4,21,2,269.99,0.07,NY
35,5,22,1,269.99,0.07,NY
1223,1,103,1,551.99,0.05,NY
791,1,54,1,3199.99,0.2,NY
791,2,25,2,499.99,0.07,NY
28,1,5,1,1320.99,0.05,NY
28,2,7,2,3999.99,0.2,NY
28,3,14,2,269.99,0.1,NY
28,4,6,1,469.99,0.05,NY
322,1,13,2,269.99,0.2,NY
322,2,21,1,269.99,0.07,NY
458,1,2,1,749.99,0.2,NY
458,2,21,2,269.99,0.07,NY
458,3,11,1,1680.99,0.1,NY
458,4,24,1,549.99,0.2,NY
458,5,3,2,999.99,0.2,NY
280,1,25,1,499.99,0.07,NY
280,2,26,2,599.99,0.07,NY
280,3,13,1,269.99,0.07,NY
129,1,18,1,449,0.1,NY
129,2,9,1,2999.99,0.1,NY
1486,1,60,2,1559.99,0.05,NY
1486,2,98,1,489.99,0.05,NY
1486,3,113,1,489.99,0.1,NY
1486,4,269,1,199.99,0.1,NY
988,1,35,1,832.99,0.2,NY
988,2,38,1,549.99,0.07,NY
988,3,12,2,549.99,0.07,NY
1101,1,105,1,533.99,0.07,NY
1101,2,51,1,6499.99,0.05,NY
681,1,82,1,659.99,0.05,NY
681,2,63,1,3499.99,0.07,NY
681,3,61,1,4999.99,0.2,NY
681,4,6,2,469.99,0.05,NY
681,5,30,1,999.99,0.07,NY
1265,1,41,2,1469.99,0.1,NY
1265,2,72,2,619.99,0.07,NY
864,1,37,1,379.99,0.1,NY
864,2,65,2,346.99,0.05,NY
864,3,13,1,269.99,0.2,NY
1168,1,23,2,299.99,0.1,NY
1168,2,82,1,659.99,0.2,NY
1168,3,51,1,6499.99,0.07,NY
1168,4,107,2,416.99,0.2,NY
1168,5,15,2,529.99,0.05,NY
1356,1,192,1,2599.99,0.05,NY
1356,2,199,2,2999.99,0.1,NY
1356,3,276,2,319.99,0.1,NY
766,1,111,1,470.99,0.2,NY
1043,1,55,2,2699.99,0.1,NY
1043,2,20,1,599.99,0.07,NY
1446,1,227,1,319.99,0.05,NY
1446,2,233,2,639.99,0.05,NY
1446,3,234,2,899.99,0.05,NY
1025,1,89,1,209.99,0.07,NY
1025,2,102,1,489.99,0.1,NY
1025,3,39,1,1499.99,0.1,NY
1025,4,15,1,529.99,0.05,NY
1025,5,66,2,250.99,0.05,NY
1338,1,169,2,6499.99,0.07,NY
1103,1,106,1,449.99,0.2,NY
1103,2,46,2,1409.99,0.2,NY
1402,1,189,2,2799.99,0.2,NY
1402,2,28,2,2499.99,0.05,NY
1402,3,203,1,4999.99,0.05,NY
1402,4,273,1,289.99,0.07,NY
254,1,6,2,469.99,0.07,NY
254,2,3,1,999.99,0.05,NY
254,3,12,1,549.99,0.05,NY
601,1,12,2,549.99,0.2,NY
632,1,25,1,499.99,0.2,NY
632,2,11,2,1680.99,0.1,NY
632,3,15,1,529.99,0.07,NY
632,4,6,1,469.99,0.05,NY
632,5,22,2,269.99,0.1,NY
667,1,79,1,402.99,0.2,NY
667,2,84,1,109.99,0.1,NY
667,3,3,1,999.99,0.2,NY
667,4,99,1,299.99,0.1,NY
667,5,85,1,329.99,0.05,NY
749,1,9,1,2999.99,0.2,NY
749,2,28,1,2499.99,0.05,NY
749,3,79,1,402.99,0.2,NY
749,4,24,1,549.99,0.05,NY
749,5,40,1,4999.99,0.07,NY
498,1,24,1,549.99,0.07,NY
498,2,21,1,269.99,0.1,NY
498,3,10,1,1549,0.07,NY
1033,1,26,1,599.99,0.07,NY
1033,2,109,2,416.99,0.1,NY
1033,3,27,2,999.99,0.07,NY
1462,1,263,1,89.99,0.2,NY
1462,2,25,1,499.99,0.07,NY
1462,3,223,1,529.99,0.1,NY
1462,4,294,1,369.99,0.1,NY
1462,5,251,1,2999.99,0.05,NY
1387,1,106,1,449.99,0.1,NY
1588,1,93,2,209.99,0.07,NY
1074,1,59,1,2599.99,0.1,NY
1074,2,87,1,189.99,0.07,NY
1074,3,89,2,209.99,0.1,NY
476,1,22,2,269.99,0.07,NY
476,2,4,2,2899.99,0.2,NY
476,3,11,2,1680.99,0.07,NY
476,4,20,2,599.99,0.05,NY
24,1,3,2,999.99,0.1,NY
24,2,18,2,449,0.07,NY
1576,1,69,1,416.99,0.05,NY
1576,2,293,1,319.99,0.05,NY
1576,3,202,2,3499.99,0.05,NY
715,1,61,2,4999.99,0.1,NY
715,2,50,1,5999.99,0.2,NY
108,1,11,1,1680.99,0.1,NY
108,2,22,2,269.99,0.07,NY
108,3,16,2,599.99,0.05,NY
873,1,32,2,469.99,0.1,NY
237,1,15,1,529.99,0.2,NY
237,2,24,1,549.99,0.07,NY
237,3,20,2,599.99,0.2,NY
237,4,26,1,599.99,0.05,NY
314,1,5,1,1320.99,0.07,NY
314,2,9,1,2999.99,0.05,NY
314,3,22,2,269.99,0.2,NY
314,4,7,2,3999.99,0.07,NY
792,1,16,2,599.99,0.2,NY
792,2,39,1,1499.99,0.2,NY
792,3,56,1,5499.99,0.2,NY
792,4,30,1,999.99,0.05,NY
792,5,2,1,749.99,0.2,NY
884,1,49,2,3499.99,0.05,NY
884,2,69,2,416.99,0.07,NY
884,3,46,2,1409.99,0.2,NY
884,4,10,1,1549,0.1,NY
884,5,21,2,269.99,0.05,NY
1187,1,36,2,832.99,0.1,NY
1187,2,79,1,402.99,0.07,NY
1187,3,4,1,2899.99,0.1,NY
1187,4,53,2,749.99,0.1,NY
1056,1,3,1,999.99,0.05,NY
113,1,12,2,549.99,0.07,NY
113,2,24,2,549.99,0.1,NY
113,3,6,1,469.99,0.07,NY
113,4,23,1,299.99,0.2,NY
113,5,5,2,1320.99,0.2,NY
337,1,18,1,449,0.05,NY
337,2,4,1,2899.99,0.05,NY
1323,1,27,2,999.99,0.07,NY
1323,2,20,1,599.99,0.05,NY
1323,3,70,1,659.99,0.05,NY
1191,1,40,2,4999.99,0.1,NY
1191,2,89,2,209.99,0.1,NY
1191,3,100,1,489.99,0.07,NY
672,1,51,2,6499.99,0.07,NY
672,2,96,2,349.99,0.2,NY
672,3,48,2,1499.99,0.07,NY
290,1,2,2,749.99,0.07,NY
290,2,5,2,1320.99,0.07,NY
290,3,21,1,269.99,0.1,NY
430,1,22,2,269.99,0.1,NY
430,2,11,1,1680.99,0.07,NY
430,3,4,2,2899.99,0.2,NY
430,4,13,2,269.99,0.2,NY
430,5,8,1,1799.99,0.2,NY
327,1,12,2,549.99,0.07,NY
327,2,13,1,269.99,0.07,NY
327,3,4,1,2899.99,0.05,NY
1502,1,231,2,529.99,0.2,NY
1502,2,19,2,449,0.07,NY
1502,3,26,2,599.99,0.07,NY
1502,4,268,1,159.99,0.2,NY
1502,5,255,1,899.99,0.07,NY
190,1,24,1,549.99,0.05,NY
190,2,15,1,529.99,0.2,NY
190,3,3,2,999.99,0.2,NY
1302,1,38,1,549.99,0.05,NY
1302,2,20,2,599.99,0.1,NY
1302,3,56,2,5499.99,0.07,NY
1454,1,283,1,319.99,0.07,NY
1454,2,35,2,832.99,0.1,NY
1454,3,124,1,1499,0.2,NY
1454,4,38,2,549.99,0.05,NY
54,1,26,2,599.99,0.2,NY
54,2,3,1,999.99,0.2,NY
453,1,23,1,299.99,0.05,NY
453,2,20,2,599.99,0.2,NY
453,3,4,1,2899.99,0.2,NY
1169,1,91,2,349.99,0.2,NY
1169,2,51,1,6499.99,0.05,NY
1169,3,58,2,4999.99,0.1,NY
1169,4,81,2,1099.99,0.2,NY
244,1,19,1,449,0.07,NY
244,2,25,1,499.99,0.2,NY
244,3,22,1,269.99,0.1,NY
773,1,92,1,209.99,0.1,NY
773,2,14,1,269.99,0.05,NY
773,3,17,2,429,0.2,NY
773,4,33,2,469.99,0.07,NY
1144,1,88,1,189.99,0.07,NY
1436,1,244,2,559.99,0.07,NY
709,1,55,2,2699.99,0.05,NY
709,2,101,2,339.99,0.07,NY
709,3,48,1,1499.99,0.07,NY
1450,1,98,1,489.99,0.07,NY
1450,2,173,2,3199.99,0.1,NY
1450,3,299,1,559.99,0.2,NY
1450,4,209,2,2999.99,0.1,NY
1450,5,235,2,899.99,0.05,NY
63,1,25,2,499.99,0.1,NY
63,2,19,2,449,0.05,NY
63,3,3,1,999.99,0.1,NY
863,1,93,2,209.99,0.1,NY
919,1,7,1,3999.99,0.07,NY
919,2,44,1,539.99,0.1,NY
1214,1,9,2,2999.99,0.05,NY
1214,2,7,1,3999.99,0.2,NY
1214,3,22,1,269.99,0.05,NY
1214,4,77,2,799.99,0.1,NY
1214,5,67,2,250.99,0.2,NY
249,1,7,2,3999.99,0.05,NY
249,2,18,2,449,0.05,NY
249,3,22,1,269.99,0.1,NY
1166,1,103,2,551.99,0.07,NY
1190,1,71,1,416.99,0.07,NY
1536,1,183,1,2199.99,0.2,NY
1536,2,185,2,2799.99,0.07,NY
1536,3,196,2,2299.99,0.2,NY
1472,1,84,1,109.99,0.2,NY
1472,2,300,1,799.99,0.2,NY
266,1,6,2,469.99,0.07,NY
266,2,19,1,449,0.2,NY
266,3,25,1,499.99,0.05,NY
985,1,5,2,1320.99,0.07,NY
985,2,59,1,2599.99,0.2,NY
985,3,78,2,647.99,0.05,NY
686,1,16,1,599.99,0.2,NY
686,2,30,1,999.99,0.1,NY
686,3,88,2,189.99,0.2,NY
686,4,19,2,449,0.2,NY
686,5,104,1,481.99,0.2,NY
627,1,19,1,449,0.07,NY
627,2,9,2,2999.99,0.2,NY
627,3,26,1,599.99,0.07,NY
235,1,6,1,469.99,0.07,NY
235,2,13,2,269.99,0.05,NY
235,3,7,2,3999.99,0.05,NY
172,1,23,1,299.99,0.07,NY
172,2,16,1,599.99,0.2,NY
804,1,89,2,209.99,0.2,NY
804,2,53,1,749.99,0.07,NY
804,3,50,2,5999.99,0.05,NY
1475,1,306,2,899.99,0.05,NY
1475,2,261,2,899.99,0.07,NY
1475,3,161,2,1899,0.05,NY
1475,4,248,2,599.99,0.2,NY
1366,1,115,1,3199.99,0.1,NY
1366,2,128,2,1899,0.2,NY
1366,3,200,1,3499.99,0.07,NY
1604,1,271,1,209.99,0.1,NY
104,1,19,2,449,0.1,NY
104,2,26,1,599.99,0.05,NY
1532,1,209,2,2999.99,0.07,NY
1106,1,96,1,349.99,0.1,NY
1226,1,77,2,799.99,0.05,NY
1226,2,101,1,339.99,0.2,NY
1226,3,11,2,1680.99,0.07,NY
1226,4,51,1,6499.99,0.07,NY
1226,5,42,1,2299.99,0.1,NY
1258,1,94,2,249.99,0.1,NY
1258,2,99,2,299.99,0.05,NY
1186,1,48,2,1499.99,0.1,NY
1186,2,49,1,3499.99,0.07,NY
1186,3,106,1,449.99,0.1,NY
1186,4,27,1,999.99,0.2,NY
703,1,45,2,869.99,0.2,NY
703,2,66,2,250.99,0.05,NY
703,3,72,1,619.99,0.2,NY
